"Linker, SM, Magarkar, A, Köfinger, J, et al. Fragment binding pose predictions using unbiased simulations and Markov-state models. J Chem Theory Comput 2019; 15: 4974–81. PMID: 31402652"
"Sabbadin, D, Moro, S. Supervised molecular dynamics (SuMD) as a helpful tool to depict GPCR-ligand recognition pathway in a nanosecond time scale. J Chem Inf Model 2014; 54: 372–6. PMID: 24456045"
"Cuzzolin, A, Sturlese, M, Deganutti, G, et al. Deciphering the complexity of ligand-protein recognition pathways using supervised molecular dynamics (SuMD) simulations. J Chem Inf Model 2016; 56: 687–705. PMID: 27019343"
"Salmaso, V, Sturlese, M, Cuzzolin, A, Moro, S. Exploring protein-peptide recognition pathways using a supervised molecular dynamics approach. Structure 2017; 25: 655–62.e2. PMID: 28319010"
"Oltersdorf, T, Elmore, SW, Shoemaker, AR, et al. An inhibitor of Bcl-2 family proteins induces regression of solid tumours. Nature 2005; 435: 677–81. PMID: 15902208"
"Ashkenazi, A, Fairbrother, WJ, Leverson, JD, Souers, AJ. From basic apoptosis discoveries to advanced selective BCL-2 family inhibitors. Nat Rev Drug Discov 2017; 16: 273–84. PMID: 28209992"
"Maity, A, Majumdar, S, Ghosh Dastidar, S. Flexibility enables to discriminate between ligands: Lessons from structural ensembles of Bcl-xl and Mcl-1. Comput Biol Chem 2018; 77: 17–27. PMID: 30195235"
"Aguirre, C, ten Brink, T, Walker, O, et al. BcL-xL conformational changes upon fragment binding revealed by NMR. PLoS One 2013; 8: e64400. PMID: 23717610"
"Böttcher, J, Jestel, A, Kiefersauer, R, et al. Key factors for successful generation of protein-fragment structures: requirement on protein, crystals, and technology. Methods Enzymol 2011; 493: 61–89. PMID: 21371587"
"Muchmore, SW, Sattler, M, Liang, H, et al. X-ray and NMR structure of human Bcl-xL, an inhibitor of programmed cell death. Nature 1996; 381: 335–41. PMID: 8692274"
"Molecular Operating Environment (MOE), 2019.01; Chemical Computing Group ULC, 1010 Sherbooke St. West, Suite #910, Montreal, QC, Canada, H3A 2R7, 2020."
"Case, DA, Babin, V, Berryman, J, et al. Amber 14. Univ California, San Fr. n.d."
"Wang, J, Wolf, RM, Caldwell, JW, Kollman, PA, et al. Development and testing of a general amber force field. J Comput Chem 2004; 25: 1157–74. PMID: 15116359"
"Berman, HM, Westbrook, J, Feng, Z, et al. The protein data bank. Nucleic Acids Res 2000; 28: 235–42. PMID: 10592235"
"Petros, AM, Nettesheim, DG, Wang, Y, et al. Rationale for Bcl-xL/Bad peptide complex formation from structure, mutagenesis, and biophysical studies. Protein Sci 2000; 9: 2528–34. PMID: 11206074"
"Labute, P. Protonate 3D: assignment of macromolecular protonation state and geometry. Chem Comput Gr. 2007: 1–17."
"Case, D, Babin, V, Berryman, J, et al. Amber14, version AMBER14. San Francisco: University of California. 2014 Available from: http://ambermd.org/ [last accessed Oct 2015]."
"Wang, J, Wang, W, Kollman, PA, Case, DA. Automatic atom type and bond type perception in molecular mechanical calculations. J Mol Graph Model 2006; 25: 247–60. PMID: 16458552"
"Jakalian, A, Bush, BL, Jack, DB, Bayly, CI. Fast, efficient generation of high‐quality atomic charges. AM1‐BCC model: I. Method. J Comput Chem 2000; 21: 132–46."
"Jakalian, A, Jack, DB, Bayly, CI. Fast, efficient generation of high-quality atomic charges. AM1-BCC model: II. Parameterization and validation. J Comput Chem 2002; 23: 1623–41. PMID: 12395429"
"Berendsen, HJC, Postma, JPM, van Gunsteren, WF, et al. Molecular dynamics with coupling to an external bath. J Chem Phys 1984; 81: 3684–90."
"Bakan, A, Meireles, LM, Bahar, I. ProDy: protein dynamics inferred from theory and experiments. Bioinformatics 2011; 27: 1575–7. PMID: 21471012"
"Ester, M, Kriegel, HP, Sander, J, Xu, X. A density-based algorithm for discovering clusters in large spatial databases with noise. In: Proceedings of the 2nd International Conference on Knowledge Discovery and Data Mining. Portland: AAAI press. 1996: 226–231."
"Pedregosa, F, Varoquaux, GG, Gramfort, A, Michel, V, et al. Scikit-learn: machine learning in Python. J Mach Learn Res 2011; 12: 2825–30."
"Humphrey, W, Dalke, A, Schulten, K. VMD: visual molecular dynamics. J Mol Graph 1996; 14: 3333–8."
"Hunter, JD. Matplotlib: a 2D graphics environment. Comput Sci Eng 2007; 9: 90–5."
"Schanda, P, Kupce, E, Brutscher, B. SOFAST-HMQC experiments for recording two-dimensional heteronuclear correlation spectra of proteins within a few seconds. J Biomol NMR 2005; 33: 199–211. PMID: 16341750"
"Stark, JL, Eghbalnia, HR, Lee, W, et al. NMRmix: a tool for the optimization of compound mixtures in 1D (1)H NMR ligand affinity screens. J Proteome Res 2016; 15: 1360–8. PMID: 26965640"
"Ulrich, EL, Akutsu, H, Doreleijers, JF, et al. BioMagResBank. Nucleic Acids Res 2008; 36: D402–8. PMID: 17984079"
"Williamson, MP. Using chemical shift perturbation to characterise ligand binding. Prog Nucl Magn Reson Spectrosc 2013; 73: 1–16. PMID: 23962882"
"Mayer, M, Meyer, B. Characterization of ligand binding by saturation transfer difference NMR spectroscopy. Angew Chem Int Ed 1999; 38: 1784–8."
"Dalvit, C, Fogliatto, G, Stewart, A, et al. WaterLOGSY as a method for primary NMR screening: practical aspects and range of applicability. J Biomol NMR 2001; 21: 349–59. PMID: 11824754"
"Hwang, TL, Shaka, AJ. Water suppression that works. excitation sculpting using arbitrary wave-forms and pulsed-field gradients. J Magn Reson Ser A 1995; 112: 275–9."
"Lee, W, Tonelli, M, Markley, JL. NMRFAM-SPARKY: enhanced software for biomolecular NMR spectroscopy. Bioinformatics 2015; 31: 1325–7. PMID: 25505092"
"Bienstock, RJ. Overview: fragment-based drug design In, Bienstock, RJ, ed. Library design, search methods, and applications of fragment-based drug design. Vol. 1076 ACS Symposium Series. Washington (DC): American Chemical Society; 2011: 1–26."
"Barelier, S, Pons, J, Marcillat, O, et al. Fragment-based deconstruction of Bcl-xL inhibitors. J Med Chem 2010; 53: 2577–88. PMID: 20192224"
"Ester, M, Kriegel, HP, Sander, J, Xu, X. A density-based algorithm for discovering clusters in large spatial databases with noise. KDD 1996; 96: 226–31."
"Giordanetto, F, Jin, C, Willmore, L, et al. Fragment hits: what do they look like and how do they bind? J Med Chem 2019; 62: 3381–94. PMID: 30875465"
"Ferenczy, GG, Keserű, GM. Thermodynamics of fragment binding. J Chem Inf Model 2012; 52: 1039–45. PMID: 22458364"
"Dalvit, C, Pevarello, P, Tatò, M, et al. Identification of compounds with binding affinity to proteins via magnetization transfer from bulk water. J Biomol NMR 2000; 18: 65–8. PMID: 11061229"
"Gossert, AD, Jahnke, W. NMR in drug discovery: a practical guide to identification and validation of ligands interacting with biological macromolecules. Prog Nucl Magn Reson Spectrosc 2016; 97: 82–125. PMID: 27888841"
"Petros, AM, Dinges, J, Augeri, DJ, et al. Discovery of a potent inhibitor of the antiapoptotic protein Bcl-xL from NMR and parallel synthesis. J Med Chem 2006; 49: 656–63. PMID: 16420051"
"Manion, MK, O'Neill, JW, Giedt, CD, et al. Bcl-XL mutations suppress cellular sensitivity to antimycin A. J Biol Chem 2004; 279: 2159–65. PMID: 14534311"
"Erlanson, DA, Davis, BJ, Jahnke, W. Fragment-based drug discovery: advancing fragments in the absence of crystal structures. Cell Chem Biol 2019; 26: 9–15. PMID: 30482678"
"Wielens, J, Headey, SJ, Rhodes, DI, et al. Parallel screening of low molecular weight fragment libraries: do differences in methodology affect hit identification? J Biomol Screen 2013; 18: 147–59. PMID: 23139382"
SketchyMedical. https://www.sketchymedical.com. Accessed 8 April 2020.
Pathoma. https://www.pathoma.com. Accessed 8 April 2020.
UWorld. https://www.uworld.com. Accessed 8 April 2020.
"Wray A, Wolff M, Boysen-Osborn M, Wiechmann W, Paradise P, Runcie E, Sudario G, Toohey S. Not another boring resident didactic conference. AEM Educ Train. 2019;4(S1). 10.1002/aet2.10367"
"Gaber DA, Shehata MH, Amin HA. Online team-based learning sessions as interactive methodologies during the pandemic. Med Educ. 2020;54(7):666–7."
"Shepard, LA. Formative assessment: caveat emptor. In: Dwyer CA. The future of assessment: shaping teaching and learning, 2008, New York, Routledge"
"Chudakov, DM, Matz, MV, Lukyanov, S, Lukyanov, KA. Fluorescent proteins and their applications in imaging living cells and tissues. Physiol Rev 2010; 90: 1103–63. PMID: 20664080"
"Liss, V, Barlag, B, Nietschke, M, Hensel, M. Self-labelling enzymes as universal tags for fluorescence microscopy, super-resolution microscopy and electron microscopy. Sci Rep 2015; 5: 17740–52. PMID: 26643905"
"Hatlem, D, Trunk, T, Linke, D, Leo, JC. Catching a SPY: using the SpyCatcher-SpyTag and related systems for labeling and localizing bacterial proteins. Int J Mol Sci 2019; 20: 2129–39."
"Los, GV, Encell, LP, McDougall, MG, et al. HaloTag: a novel protein labeling technology for cell imaging and protein analysis. ACS Chem Biol 2008; 3: 373–82. PMID: 18533659"
"England, CG, Luo, H, Cai, W. HaloTag technology: a versatile platform for biomedical applications. Bioconjug Chem 2015; 26: 975–86. PMID: 25974629"
"Pegg, AE. Repair of O(6)-alkylguanine by alkyltransferases. Mutat Res 2000; 462: 83–100. PMID: 10767620"
"Daniels, DS, Mol, CD, Arvai, AS, et al. Active and alkylated human AGT structures: a novel zinc site, inhibitor and extrahelical base binding. Embo J 2000; 19: 1719–30. PMID: 10747039"
"Daniels, DS, Woo, TT, Luu, KX, et al. DNA binding and nucleotide flipping by the human DNA repair protein AGT. Nat Struct Mol Biol 2004; 11: 714–20. PMID: 15221026"
"Keppler, A, Gendreizig, S, Gronemeyer, T, et al. A general method for the covalent labeling of fusion proteins with small molecules in vivo. Nat Biotechnol 2003; 21: 86–9. PMID: 12469133"
"Keppler, A, Pick, H, Arrivoli, C, et al. Labeling of fusion proteins with synthetic fluorophores in live cells. Proc Natl Acad Sci USA 2004; 10: 9955–9."
"Juillerat, A, Gronemeyer, T, Keppler, A, et al. Directed evolution of O6-alkylguanine-DNA alkyltransferase for efficient labeling of fusion proteins with small molecules in vivo. Chem Biol 2003; 10: 313–7. PMID: 12725859"
"Gronemeyer, T, Chidley, C, Juillerat, A, et al. Directed evolution of O6-alkylguanine-DNA alkyltransferase for applications in protein labeling. Protein Eng Des Sel 2006; 19: 309–16. PMID: 16638797"
"Mollwitz, B, Brunk, E, Schmitt, S, et al. Directed evolution of the suicide protein O6-alkylguanine-DNA alkyltransferase for Increased reactivity results in an alkylated protein with exceptional stability. Biochemistry 2012; 51: 986–94. PMID: 22280500"
"Gautier, A, Juillerat, A, Heinis, C, et al. An engineered protein tag for multiprotein labeling in living cells. Chem Biol 2008; 15: 128–36. PMID: 18291317"
"Vogel, P, Moschref Merkle, MM, Li, Q, et al. Efficient and precise editing of endogenous transcripts with SNAP-tagged ADARs. Nat Methods 2018; 15: 535–8. PMID: 29967493"
"Srikun, D, Albers, AE, Nam, CI, et al. Organelle-targetable fluorescent probes for imaging hydrogen peroxide in living cells via SNAP-Tag protein labeling. J Am Chem Soc 2010; 132: 4455–65. PMID: 20201528"
"Abo, M, Minakami, R, Miyano, K, et al. Visualization of phagosomal hydrogen peroxide production by a novel fluorescent probe that is localized via SNAP-tag labeling. Anal Chem 2014; 86: 5983–90. PMID: 24862209"
"Griss, R, Schena, A, Reymond, L, et al. Bioluminescent sensor proteins for point-of-care therapeutic drug monitoring. Nat Chem Biol 2014; 10: 598–603. PMID: 24907901"
"Tomat, E, Nolan, EM, Jaworski, J, Lippard, SJ. Organelle-specific zinc detection using zinpyr-labeled fusion proteins in live cells. J Am Chem Soc 2008; 130: 15776–7. PMID: 18973293"
"Kamiya, M, Johnsson, K. Localizable and highly sensitive calcium indicator based on a BODIPY fluorophore. Anal Chem 2010; 82: 6472–9. PMID: 20590099"
"Saccà, B, Meyer, R, Erkelenz, M, et al. Orthogonal protein decoration of DNA origami. Angew Chem Int Ed Engl 2010; 49: 9378–83. PMID: 21031395"
"Perugino, G, Vettone, A, Illiano, G, et al. Activity and regulation of archaeal DNA alkyltransferase: conserved protein involved in repair of DNA alkylation damage. J Biol Chem 2012; 287: 4222–31. PMID: 22167184"
"Perugino, G, Miggiano, R, Serpe, M, et al. Structure-function relationships governing activity and stability of a DNA alkylation damage repair thermostable protein. Nucleic Acids Res 2015; 43: 8801–16. PMID: 26227971"
"Vettone, A, Serpe, M, Hidalgo, A, et al. A novel thermostable protein-tag: optimization of the Sulfolobus solfataricus DNA-alkyl-transferase by protein engineering. Extremophiles 2016; 20: 1–13. PMID: 26499124"
"Visone, V, Han, W, Perugino, G, et al. In vivo and in vitro protein imaging in thermophilic archaea by exploiting a novel protein tag. PloS One 2017; 12: e0185791. PMID: 28973046"
"Lo Gullo, G, Mattossovich, R, Perugino, G, et al. Optimization of an in vitro transcription/translation system based on Sulfolobus solfataricus cell lysate. Archaea 2019; 2019: 9848253. PMID: 30886540"
"Merlo, R, Del Prete, S, Valenti, A, et al. An AGT-based protein-tag system for the labelling and surface immobilization of enzymes on E. coli outer membrane. J Enzyme Inhib Med Chem 2019; 34: 490–9. PMID: 30724623"
"Del Prete, S, Merlo, R, Valenti, A, et al. Thermostability enhancement of the α-carbonic anhydrase from Sulfurihydrogenibium yellowstonense by using the anchoring-and-self-labelling-protein-tag system (ASL tag). J Enzyme Inhib Med Chem 2019; 34: 946–54. PMID: 31039618"
"Moschel, RC, McDougall, MG, Dolan, ME, et al. Structural features of substituted purine derivatives compatible with depletion of human O6-alkylguanine-DNA alkyltransferase. J Med Chem 1992; 35: 4486–91. PMID: 1447749"
"Chae, MY, McDougall, MG, Dolan, ME, et al. Substituted O6-benzylguanine derivatives and their inactivation of human O6-alkylguanine-DNA alkyltransferase. J Med Chem 1994; 37: 342–7. PMID: 8308861"
"Terashima, I, Kawate, H, Sakumi, K, et al. Substrate specificity of human O6-methylguanine-DNA methyltransferase for O6-benzylguanine derivatives in oligodeoxynucleotides. Chem Res Toxicol 1997; 10: 1234–9. PMID: 9403175"
"McElhinney, RS, Donnelly, DJ, McCormick, JE, et al. Inactivation of O6-alkylguanine-DNA alkyltransferase. 1. Novel O6-(hetarylmethyl)guanines having basic rings in the side chain. J Med Chem 1998; 41: 5265–71. PMID: 9857094"
"Sun, G, Fan, T, Zhang, N, et al. Identification of the structural features of guanine derivatives as MGMT inhibitors using 3D-QSAR modeling combined with molecular docking. Molecules 2016; 21: 823–44."
"Zhang, CJ, Li, L, Chen, GYJ, et al. One-and two-photon live cell imaging using a mutant SNAP-Tag protein and its FRET substrate pairs. Org Lett 2011; 13: 4160–3. PMID: 21786765"
"Huang, M, Deng, Z, Tian, J, Liu, T. Synthesis and biological evaluation of salinomycin triazole analogues as anticancer agents. Eur J Med Chem 2017; 127: 900–8. PMID: 27876192"
"Leng, S, Qiao, Q, Miao, L, et al. A wash-free SNAP-tag fluorogenic probe based on the additive effects of quencher release and environmental sensitivity. Chem Commun 2017; 53: 6448–51."
"Kindermann, M, George, N, Johnsson, N, Johnsson, K. Covalent and selective immobilization of fusion proteins. J Am Chem Soc 2003; 125: 7810–1. PMID: 12822993"
"Mattossovich, R, Merlo, R, Fontana, A, et al. A journey down to hell: new thermostable protein-tags for biotechnology at high temperatures. Extremophiles 2020; 24: 81–91. PMID: 31555904"
"Rossi, F, Morrone, C, Massarotti, A, et al. Crystal structure of a thermophilic O6-alkylguanine-DNA alkyltransferase-derived self-labeling protein-tag in covalent complex with a fluorescent probe. Biochem Biophys Res Commun 2018; 500: 698–703. PMID: 29684348"
"Banks, JL, Beard, HS, Cao, Y, et al. Integrated Modeling Program, Applied Chemical Theory (IMPACT). J Comput Chem 2005; 26: 1752–80. PMID: 16211539"
"Toukmaji, AY, Board, JA, Jr,. Ewald summation techniques in perspective: a survey. Comput Phys Commun 1996; 95: 73–92."
"Zielkiewicz, J. Structural properties of water: comparison of the SPC, SPCE, TIP4P, and TIP5P models of water. J Chem Phys 2005; 123: 104501. PMID: 16178604"
"Martyna, GJ, Klein, ML, Tuckerman, M. Reversible multiple time scale molecular dynamics. J Chem Phys 1992; 97: 2635–43."
"Evans, DJ, Holian, BL. The Nose–Hoover thermostat. J Chem Phys 1985; 3: 4069."
"Miggiano, R, Perugino, G, Ciaramella, M, et al. Crystal structure of Mycobacterium tuberculosis O6-methylguanine-DNA methyltransferase protein clusters assembled on to damaged DNA. Biochem J 2016; 473: 123–33. PMID: 26512127"
"Morrone, C, Miggiano, R, Serpe, M, et al. Interdomain interactions rearrangements control the reaction steps of a thermostable DNA alkyltransferase. Biochim Biophys Acta Gen Subj 2017; 1861: 86–96. PMID: 27777086"
"Ranson, M, Middleton, MR, Bridgewater, J, et al. Lomeguatrib, a potent inhibitor of O6-alkylguanine-DNA-alkyltransferase: phase I safety, pharmacodynamic, and pharmacokinetic trial and evaluation in combination with temozolomide in patients with advanced solid tumors. Clin Cancer Res 2006; 12: 1577–84. PMID: 16533784"
"Colombo, M, Mazzucchelli, S, Montenegro, JM, et al. Protein oriented ligation on nanoparticles exploiting O6-alkylguanine-DNA transferase (SNAP) genetically encoded fusion. Small 2012; 8: 1492–7. PMID: 22431243"
"Song, X, Wang, C, Han, Z, et al. Terminal alkyne substituted O6-benzylguanine for versatile and effective syntheses of fluorescent labels to genetically encoded SNAP-tags. RSC Adv 2015; 5: 23646–9."
"Ferraris, DM, Spallek, R, Oehlmann, W, et al. Structure of Thermococcus litoralis Δ 1‐pyrroline‐2‐carboxylate reductase in complex with NADH and L‐proline. Proteins 2014; 82: 2268–74. PMID: 24615888"
"Huber, W, Perspicace, S, Kohler, J, et al. SPR-based interaction studies with small molecular weight ligands using hAGT fusion proteins. Anal Biochem 2004; 333: 280–8. PMID: 15450803"
"Niesen, J, Sack, M, Seidel, M, et al. SNAP-Tag technology: a useful tool to determine affinity constants and other functional parameters of novel antibody fragments. Bioconjug Chem 2016; 27: 1931–41. PMID: 27391930"
"Testa, I, Wurm, CA, Medda, R, et al. Multicolor fluorescence nanoscopy in fixed and living cells by exciting conventional fluorophores with a single wavelength. Biophys J 2010; 99: 2686–94. PMID: 20959110"
"Miggiano, R, Valenti, A, Rossi, F, et al. Every OGT is illuminated … by fluorescent and synchrotron lights. Int J Mol Sci 2017; 18: 2613–31."
"Zweerink, S, Kallnik, V, Ninck, S, et al. Activity-based protein profiling as a robust method for enzyme identification and screening in extremophilic Archaea. Nat Commun 2017; 8: 15352. PMID: 28480883"
"Paillard, T, Noé, F, Rivière, T, Marion, V, Montoya, R, Dupui, P. Postural performance and strategy in the unipedal stance of soccer players at different levels of competition, J Athl Train, 2006, 41, 2, 172, 176, PMID: 16791302"
"Sell, TC, Tsai, Y-S, Smoliga, JM, Myers, JB, Lephart, SM. Strength, flexibility, and balance characteristics of highly proficient golfers, J Strength Cond Res, 2007, 21, 4, 1166, 1171, PMID: 18076270"
"Kuczyński M, Rektor Z, Borzucka D. Postural control in quiet stance in the second league male volleyball players. Hum Mov. 2009;10. 10.2478/v10038-008-0025-4."
"Mangiafico, SS. R handbook: two-sample Mann–Whitney U test, 2016"
Paillard T. Relationship between sport expertise and postural skills. Front Psychol. 2019;10. 10.3389/fpsyg.2019.01428.
"Le Mouel C, Brette R. Mobility as the purpose of postural control. Front Comput Neurosci. 2017;11. 10.3389/fncom.2017.00067."
"Dodelet, J-P. In Electrocatalysis in Fuel Cells (ed. Shao, M.) vol. 9, 271–338 (Springer London, 2013)."
"White, A. D. Iron(III) Chloride-Dimethylformamide. In Encyclopedia of Reagents for Organic Synthesis, 10.1002/047084289X.ri058 (2001)."
"Sams, J. R. & Tsin, T. B. Mössbauer Spectroscopy of Iron Porphyrins. Porphyrins10.1016/B978-0-12-220104-2.50016-8 (1979)."
"Nemykin, V. N. et al. Metal-free and transition-metal tetraferrocenylporphyrins part 1: synthesis, characterization, electronic structure, and conformational flexibility of neutral compounds. Dalton Trans. 4233–4246 (2008)."
"Jackson, MN, Pegis, ML, Surendranath, Y. Graphite-conjugated acids reveal a molecular framework for proton-coupled electron transfer at electrode surfaces, ACS Cent. Sci, 2019, 5, 831, 841, PMID: 31139719"
"Asset, T, Atanassov, P. Iron-Nitrogen-Carbon Catalysts for Proton Exchange Membrane, Fuel Cells Joule, 2020, 4, 33, 44"
"Ogawa, S, Yamaguchi, T. & Gotoh, N. Synthesis of a novel macrocyclic compound and of its copper complex. J. Chem. Soc, Chem. Commun. 577–578 (1972)."
"Schlögl, R. & Jones, W. On the structure and properties of iron halide–graphite intercalates: a comparison of the reactivity of free and graphite-intercalated iron(III) chloride. J. Chem. Soc, Dalton Trans. 1283–1292 (1984)."
"Song, C. & Zhang, J. In PEM Fuel Cell Electrocatalysts and Catalyst Layers (ed. Zhang, J.) 89–134 (Springer London, 2008)."
